,EDGE_TYPE,EXTERNAL,GID_STS,HIDE,NEIGH_TYPE,NEIGH_WEB_CONN,NODE_TYPE,SHOW,SUSPICIOUS,TIMESTAMP,UID_STS,UUID,VERSION,WEB_CONN
2284,2,0,1,1,1,0,2,0,0,1498934262500941500,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:a69e5e9c-7596-015e-9675-e3edae017477,2,0
2285,1,0,1,1,1,0,2,0,0,1498934262501832881,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:36e07239-3d85-2f55-853d-b9f2d52f9867,0,0
2286,1,0,1,1,1,0,2,0,0,1498934262501832881,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:36e07239-3d85-2f55-853d-b9f2d52f9867,0,0
2287,2,0,1,1,1,0,2,0,0,1498934262501832881,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:66820e25-f1cb-3d5b-8bf1-a0cc5b3d9463,32,0
2288,2,0,1,1,1,0,2,0,0,1498934262501832881,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:66820e25-f1cb-3d5b-8bf1-a0cc5b3d9463,32,0
2289,2,0,1,1,1,0,2,0,0,1498934262501832881,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:c8d278c3-a4f1-7b55-b1a4-c034f57b4705,32,0
2290,2,0,1,1,1,0,2,0,0,1498934262501832881,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:c8d278c3-a4f1-7b55-b1a4-c034f57b4705,32,0
2291,2,0,1,1,1,0,2,0,0,1498934262501832881,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b0c5725b-1166-dd54-a611-710fe4ddefdd,32,0
2292,1,0,1,1,1,0,2,0,0,1498934262512791456,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:63b7d118-52af-5950-af52-79f1f0591da0,0,0
2293,1,0,1,1,1,0,2,0,0,1498934262512791456,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:63b7d118-52af-5950-af52-79f1f0591da0,0,0
2294,2,1,1,1,1,0,2,0,1,1498934262606879881,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:e811b06b-a1d8-ca5e-98a1-d1a1beca724f,0,1
2295,2,1,1,1,1,0,2,0,0,1498934262628994337,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:035e87e3-8732-a15c-b287-2c85aca1163e,0,0
2296,2,1,1,1,1,0,2,0,0,1498934262628994337,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:035e87e3-8732-a15c-b287-2c85aca1163e,0,0
2297,2,1,1,1,1,0,2,0,0,1498934262639855280,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:3c1d2a50-dcaf-295a-afdc-46951a298b63,6,0
2298,2,1,1,1,1,0,2,0,0,1498934262639855280,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:3c1d2a50-dcaf-295a-afdc-46951a298b63,6,0
2299,1,0,1,1,1,0,2,0,0,1498934262646910700,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:63b7d118-52af-5950-af52-79f1f0591da0,2,0
2300,1,0,1,1,1,0,2,0,0,1498934262646910700,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:63b7d118-52af-5950-af52-79f1f0591da0,2,0
2301,2,1,1,1,1,0,2,0,0,1498934262736994847,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:ef701e51-e6e3-635f-a3e6-3e536f63c9c9,0,1
2302,2,1,1,1,1,0,2,0,0,1498934262780979939,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:035e87e3-8732-a15c-b287-2c85aca1163e,2,0
2303,2,1,1,1,1,0,2,0,0,1498934262782902644,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:3c1d2a50-dcaf-295a-afdc-46951a298b63,10,0
2304,1,0,1,1,1,0,2,0,0,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:63b7d118-52af-5950-af52-79f1f0591da0,4,0
2305,1,0,1,1,1,0,2,0,0,1498934262786805200,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:63b7d118-52af-5950-af52-79f1f0591da0,4,0
2306,2,1,1,1,1,0,2,0,0,1498934263122172028,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:49124de9-43dc-ed55-9c43-6aa165ed8bc4,0,1
2307,2,1,1,1,1,0,2,0,0,1498934263258028439,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:035e87e3-8732-a15c-b287-2c85aca1163e,4,0
2308,2,1,1,1,1,0,2,0,0,1498934263258028439,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:035e87e3-8732-a15c-b287-2c85aca1163e,4,0
2309,2,1,1,1,1,0,2,0,0,1498934263258028439,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:3c1d2a50-dcaf-295a-afdc-46951a298b63,14,0
2310,2,1,1,1,1,0,2,0,0,1498934263258028439,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:3c1d2a50-dcaf-295a-afdc-46951a298b63,14,0
2311,1,0,1,1,1,0,2,0,0,1498934263274875154,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:63b7d118-52af-5950-af52-79f1f0591da0,6,0
2312,1,0,1,1,1,0,2,0,0,1498934263274875154,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:63b7d118-52af-5950-af52-79f1f0591da0,6,0
2313,2,1,1,1,1,0,2,0,1,1498934263369157870,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:d06c1752-4b4c-cc51-8c4b-24ac01cce2fd,0,1
2314,2,1,1,1,1,0,2,0,0,1498934263391581407,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:035e87e3-8732-a15c-b287-2c85aca1163e,6,0
2315,2,1,1,1,1,0,2,0,0,1498934263397865201,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:3c1d2a50-dcaf-295a-afdc-46951a298b63,18,0
2316,2,1,1,1,1,0,2,0,0,1498934263397865201,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:3c1d2a50-dcaf-295a-afdc-46951a298b63,18,0
2317,1,0,1,1,1,0,2,0,0,1498934263402983694,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:63b7d118-52af-5950-af52-79f1f0591da0,8,0
2318,1,0,1,1,1,0,2,0,0,1498934263402983694,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:63b7d118-52af-5950-af52-79f1f0591da0,8,0
2319,2,1,1,1,1,0,2,0,0,1498934263494860376,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:4cc121e8-ff49-6857-89ff-aba35768fa5e,0,1
2320,2,1,1,1,1,0,2,0,0,1498934263565002765,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:035e87e3-8732-a15c-b287-2c85aca1163e,8,0
2321,2,1,1,1,1,0,2,0,0,1498934263565979265,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:3c1d2a50-dcaf-295a-afdc-46951a298b63,22,0
2322,2,1,1,1,1,0,2,0,0,1498934263565979265,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:3c1d2a50-dcaf-295a-afdc-46951a298b63,22,0
2323,1,0,1,1,1,0,2,0,0,1498934263569803418,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:8c070937-5a84-a35b-845a-13677ba3ce1a,2,0
2324,1,0,1,1,1,0,2,0,0,1498934263569803418,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:8c070937-5a84-a35b-845a-13677ba3ce1a,2,0
2325,2,0,1,1,1,0,2,0,0,1498934263570902876,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:66820e25-f1cb-3d5b-8bf1-a0cc5b3d9463,44,0
2326,2,0,1,1,1,0,2,0,0,1498934263573080678,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:c8d278c3-a4f1-7b55-b1a4-c034f57b4705,44,0
2327,2,0,1,1,1,0,2,0,0,1498934263574067259,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b0c5725b-1166-dd54-a611-710fe4ddefdd,44,0
2328,1,0,1,1,1,0,2,0,0,1498934263580764710,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:0cc8ce27-6d04-bd50-846d-8af230bd521b,16,0
2329,1,0,1,1,1,0,2,0,0,1498934263580764710,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:0cc8ce27-6d04-bd50-846d-8af230bd521b,16,0
2330,2,0,1,1,1,0,2,0,0,1498934263580764710,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:66820e25-f1cb-3d5b-8bf1-a0cc5b3d9463,46,0
2331,2,0,1,1,1,0,2,0,0,1498934263580764710,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:66820e25-f1cb-3d5b-8bf1-a0cc5b3d9463,46,0
2332,2,0,1,1,1,0,2,0,0,1498934263580764710,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:c8d278c3-a4f1-7b55-b1a4-c034f57b4705,46,0
2333,2,0,1,1,1,0,2,0,0,1498934263580764710,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:c8d278c3-a4f1-7b55-b1a4-c034f57b4705,46,0
2334,2,0,1,1,1,0,2,0,0,1498934263580764710,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:303c1df7-4a17-7d53-974a-da4ac37d088a,18,0
2335,2,0,1,1,1,0,2,0,0,1498934263589892942,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b0c5725b-1166-dd54-a611-710fe4ddefdd,46,0
2336,2,0,1,1,1,0,2,0,0,1498934263589892942,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b0c5725b-1166-dd54-a611-710fe4ddefdd,46,0
2337,2,0,1,1,1,0,2,0,0,1498934263589892942,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:e4712f5f-f16e-9f5f-aef1-ef994f9f963d,18,0
2338,2,0,1,1,1,0,2,0,0,1498934263589892942,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:e4712f5f-f16e-9f5f-aef1-ef994f9f963d,18,0
2339,2,0,1,1,1,0,2,0,1,1498934263589892942,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:e811b06b-a1d8-ca5e-98a1-d1a1beca724f,2,1
2340,2,0,1,1,1,0,2,0,1,1498934263589892942,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:e811b06b-a1d8-ca5e-98a1-d1a1beca724f,2,1
2341,2,0,1,1,1,0,2,0,1,1498934263589892942,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:e811b06b-a1d8-ca5e-98a1-d1a1beca724f,2,1
2342,1,0,1,1,1,0,2,0,0,1498934263601192029,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:0cc8ce27-6d04-bd50-846d-8af230bd521b,18,0
2343,1,0,1,1,1,0,2,0,0,1498934263601192029,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:0cc8ce27-6d04-bd50-846d-8af230bd521b,18,0
2344,2,0,1,1,1,0,2,0,0,1498934263601192029,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:66820e25-f1cb-3d5b-8bf1-a0cc5b3d9463,48,0
2345,2,0,1,1,1,0,2,0,0,1498934263601192029,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:66820e25-f1cb-3d5b-8bf1-a0cc5b3d9463,48,0
2346,2,0,1,1,1,0,2,0,0,1498934263602882987,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:c8d278c3-a4f1-7b55-b1a4-c034f57b4705,48,0
2347,2,0,1,1,1,0,2,0,0,1498934263602882987,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:c8d278c3-a4f1-7b55-b1a4-c034f57b4705,48,0
2348,2,0,1,1,1,0,2,0,0,1498934263602882987,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:303c1df7-4a17-7d53-974a-da4ac37d088a,20,0
2349,2,0,1,1,1,0,2,0,0,1498934263607915587,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b0c5725b-1166-dd54-a611-710fe4ddefdd,48,0
2350,2,0,1,1,1,0,2,0,0,1498934263610159756,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:e4712f5f-f16e-9f5f-aef1-ef994f9f963d,20,0
2351,2,0,1,1,1,0,2,0,0,1498934263610159756,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:e4712f5f-f16e-9f5f-aef1-ef994f9f963d,20,0
2352,2,0,1,1,1,0,2,0,0,1498934263610159756,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:ef701e51-e6e3-635f-a3e6-3e536f63c9c9,2,1
2353,2,0,1,1,1,0,2,0,0,1498934263610159756,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:ef701e51-e6e3-635f-a3e6-3e536f63c9c9,2,1
2354,2,0,1,1,1,0,2,0,0,1498934263610159756,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:ef701e51-e6e3-635f-a3e6-3e536f63c9c9,2,1
2355,1,0,1,1,1,0,2,0,0,1498934263610159756,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:ca4a43d9-cb14-a15d-94cb-4717cda1d74c,2,0
2356,1,0,1,1,1,0,2,0,0,1498934263610159756,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:ca4a43d9-cb14-a15d-94cb-4717cda1d74c,2,0
2357,2,0,1,1,1,0,2,0,0,1498934263610159756,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:66820e25-f1cb-3d5b-8bf1-a0cc5b3d9463,50,0
2358,2,0,1,1,1,0,2,0,0,1498934263619987546,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:c8d278c3-a4f1-7b55-b1a4-c034f57b4705,50,0
2359,2,0,1,1,1,0,2,0,0,1498934263619987546,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:c8d278c3-a4f1-7b55-b1a4-c034f57b4705,50,0
2360,2,0,1,1,1,0,2,0,0,1498934263619987546,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:56e7664f-67df-0459-9f67-43af0904159c,4,0
2361,2,0,1,1,1,0,2,0,0,1498934263619987546,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:56e7664f-67df-0459-9f67-43af0904159c,4,0
2362,2,0,1,1,1,0,2,0,0,1498934263619987546,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b0c5725b-1166-dd54-a611-710fe4ddefdd,50,0
2363,2,0,1,1,1,0,2,0,0,1498934263630763555,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:9ce7ad18-6659-ec53-9966-4e1693ecb1d7,4,0
2364,2,0,1,1,1,0,2,0,0,1498934263630763555,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:9ce7ad18-6659-ec53-9966-4e1693ecb1d7,4,0
2365,2,0,1,1,1,0,2,0,0,1498934263630763555,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:78910953-cf67-9f57-a7cf-d8e5679f23a5,16,0
2366,2,0,1,1,1,0,2,0,0,1498934263630763555,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:78910953-cf67-9f57-a7cf-d8e5679f23a5,16,0
2367,2,0,1,1,1,0,2,0,0,1498934263630763555,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:f062f129-c01f-4d5e-9fc0-31f56e4d5e8e,8,0
2368,2,0,1,1,1,0,2,0,0,1498934263640756714,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:03b2e09f-18aa-065f-aa18-f30f9f0612af,18,0
2369,2,0,1,1,1,0,2,0,0,1498934263640756714,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:03b2e09f-18aa-065f-aa18-f30f9f0612af,18,0
2370,2,0,1,1,1,0,2,0,0,1498934263640756714,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:1633500b-d34b-8058-8bd3-abb7d880915e,6,1
2371,2,0,1,1,1,0,2,0,0,1498934263640756714,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:1633500b-d34b-8058-8bd3-abb7d880915e,6,1
2372,2,0,1,1,1,0,2,0,0,1498934263640756714,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:d6a8ece6-aaff-9c55-bfaa-d6a8e59c4d59,10,0
2373,2,0,1,1,1,0,2,0,0,1498934263640756714,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:d6a8ece6-aaff-9c55-bfaa-d6a8e59c4d59,10,0
2374,2,0,1,1,1,0,2,0,0,1498934263648788338,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:23c12527-8ba9-d158-a98b-381898d14800,2,0
2375,1,0,1,1,1,0,2,0,0,1498934263659199260,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:29f68dd9-cbf1-1858-b1cb-bc7f5818977f,0,0
2376,1,0,1,1,1,0,2,0,0,1498934263659199260,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:29f68dd9-cbf1-1858-b1cb-bc7f5818977f,0,0
2377,2,1,1,1,1,0,2,0,0,1498934263714788937,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:23c12527-8ba9-d158-a98b-381898d14800,6,0
2378,2,1,1,1,1,0,2,0,0,1498934263715827376,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:23c12527-8ba9-d158-a98b-381898d14800,7,0
2379,2,1,1,1,1,0,2,0,0,1498934263715827376,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:23c12527-8ba9-d158-a98b-381898d14800,7,0
2380,2,1,1,1,1,0,2,0,0,1498934263724988189,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:23c12527-8ba9-d158-a98b-381898d14800,9,0
2381,2,1,1,1,1,0,2,0,0,1498934263724988189,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:49124de9-43dc-ed55-9c43-6aa165ed8bc4,2,1
2382,2,1,1,1,1,0,2,0,0,1498934263724988189,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:49124de9-43dc-ed55-9c43-6aa165ed8bc4,2,1
2383,2,1,1,1,1,0,2,0,0,1498934263724988189,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:49124de9-43dc-ed55-9c43-6aa165ed8bc4,2,1
2384,2,1,1,1,1,0,2,0,0,1498934263724988189,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:49124de9-43dc-ed55-9c43-6aa165ed8bc4,2,1
2385,2,1,1,1,1,0,2,0,0,1498934263724988189,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:23c12527-8ba9-d158-a98b-381898d14800,9,0
2386,2,1,1,1,1,0,2,0,0,1498934263724988189,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:23c12527-8ba9-d158-a98b-381898d14800,9,0
2387,2,1,1,1,1,0,2,0,0,1498934263724988189,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:23c12527-8ba9-d158-a98b-381898d14800,9,0
2388,2,1,1,1,1,0,2,0,0,1498934263724988189,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:23c12527-8ba9-d158-a98b-381898d14800,9,0
2389,2,1,1,1,1,0,2,0,0,1498934263757934999,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:d0951c49-7841-5b5f-8178-87771f5b53af,0,0
2390,2,1,1,1,1,0,2,0,0,1498934263757934999,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:d0951c49-7841-5b5f-8178-87771f5b53af,0,0
2391,2,1,1,1,1,0,2,0,0,1498934263869904018,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:4845ee3d-b907-c857-87b9-287797c8044d,2,0
2392,2,1,0,1,1,0,2,0,0,1498934297941952879,0,a4b43224-b384-420d-9a4c-2ceb1f436529:23a65c02-4e2b-0456-ab4e-1718060471d3,0,1
2393,2,1,0,1,1,0,2,0,0,1498934297941952879,0,a4b43224-b384-420d-9a4c-2ceb1f436529:23a65c02-4e2b-0456-ab4e-1718060471d3,0,1
2394,2,1,0,1,1,0,2,0,0,1498934302147526066,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:047fced6-d2b0-095d-b0d2-7fca9d0910e6,0,1
2395,2,1,0,1,1,0,2,0,0,1498934302147526066,0,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:047fced6-d2b0-095d-b0d2-7fca9d0910e6,0,1
2396,2,1,1,1,1,0,2,0,0,1498934308894690822,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:d0951c49-7841-5b5f-8178-87771f5b53af,2,1
2397,2,1,1,1,1,0,2,0,0,1498934308894690822,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:d0951c49-7841-5b5f-8178-87771f5b53af,2,1
2398,2,1,1,1,1,0,2,0,0,1498934308894690822,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:d0951c49-7841-5b5f-8178-87771f5b53af,2,1
2399,2,1,1,1,1,0,2,0,0,1498934308894690822,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:d0951c49-7841-5b5f-8178-87771f5b53af,2,1
2400,2,1,1,1,1,0,2,0,0,1498934309009708115,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:49124de9-43dc-ed55-9c43-6aa165ed8bc4,6,1
2401,2,1,1,1,1,0,2,0,0,1498934309009708115,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:49124de9-43dc-ed55-9c43-6aa165ed8bc4,6,1
2402,2,0,1,1,1,0,2,0,0,1498934309125832282,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:fef46019-c869-bb56-a9c8-c26966bbe3de,0,0
2403,2,0,1,1,1,0,2,0,0,1498934309125832282,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:fef46019-c869-bb56-a9c8-c26966bbe3de,0,0
2404,2,0,1,1,1,0,2,0,0,1498934309131943945,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:16ca3ab8-a10c-e55b-8ca1-09c58be5c1be,0,0
2405,2,0,1,1,1,0,2,0,0,1498934309701899837,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:c00d1e2b-5935-eb5f-b559-91b46feb2c3e,0,0
2406,2,0,1,1,1,0,2,0,0,1498934309717892377,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:d0951c49-7841-5b5f-8178-87771f5b53af,6,1
2407,2,0,1,1,1,0,2,0,0,1498934309731785199,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:e3522fb4-14d8-795a-9814-59e81a7997ac,4,0
2408,2,0,1,1,1,0,2,0,0,1498934309746152467,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:9771e2d8-dbab-465e-abdb-a2f0ae4675a8,0,0
2409,2,0,1,1,1,0,2,0,0,1498934309757767994,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:8222c0a2-c1b5-ac57-b5c1-9e26d7ac487e,0,0
2410,2,0,1,1,1,0,2,0,0,1498934309767783030,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:34ba7221-a0ab-da58-aba0-caadb8da1fb9,0,0
2411,2,0,1,1,1,0,2,0,0,1498934310235887963,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:ae474803-f422-e85d-a2f4-93a59de8df87,0,0
2412,2,0,1,1,1,0,2,0,0,1498934310248763710,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:fef46019-c869-bb56-a9c8-c26966bbe3de,2,0
2413,1,0,1,1,1,0,2,0,0,1498934310259914503,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:ca4a43d9-cb14-a15d-94cb-4717cda1d74c,4,0
2414,1,0,1,1,1,0,2,0,0,1498934310259914503,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:ca4a43d9-cb14-a15d-94cb-4717cda1d74c,4,0
2415,2,0,1,1,1,0,2,0,0,1498934310259914503,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:66820e25-f1cb-3d5b-8bf1-a0cc5b3d9463,54,0
2416,2,0,1,1,1,0,2,0,0,1498934310265904445,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:c8d278c3-a4f1-7b55-b1a4-c034f57b4705,54,0
2417,2,0,1,1,1,0,2,0,0,1498934310265904445,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:c8d278c3-a4f1-7b55-b1a4-c034f57b4705,54,0
2418,2,0,1,1,1,0,2,0,0,1498934310265904445,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:56e7664f-67df-0459-9f67-43af0904159c,8,0
2419,2,0,1,1,1,0,2,0,0,1498934310268385477,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b0c5725b-1166-dd54-a611-710fe4ddefdd,54,0
2420,2,0,1,1,1,0,2,0,0,1498934310268385477,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:b0c5725b-1166-dd54-a611-710fe4ddefdd,54,0
2421,2,0,1,1,1,0,2,0,0,1498934310268385477,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:9ce7ad18-6659-ec53-9966-4e1693ecb1d7,8,0
2422,2,0,1,1,1,0,2,0,0,1498934310268385477,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:9ce7ad18-6659-ec53-9966-4e1693ecb1d7,8,0
2423,2,0,1,1,1,0,2,0,0,1498934310268385477,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:78910953-cf67-9f57-a7cf-d8e5679f23a5,20,0
2424,2,0,1,1,1,0,2,0,0,1498934310268385477,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:78910953-cf67-9f57-a7cf-d8e5679f23a5,20,0
2425,2,0,1,1,1,0,2,0,0,1498934310274011276,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:f062f129-c01f-4d5e-9fc0-31f56e4d5e8e,12,0
2426,2,0,1,1,1,0,2,0,0,1498934310274883474,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:03b2e09f-18aa-065f-aa18-f30f9f0612af,22,0
2427,2,0,1,1,1,0,2,0,0,1498934310274883474,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:03b2e09f-18aa-065f-aa18-f30f9f0612af,22,0
2428,2,0,1,1,1,0,2,0,0,1498934310274883474,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:1633500b-d34b-8058-8bd3-abb7d880915e,10,1
2429,2,0,1,1,1,0,2,0,0,1498934310274883474,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:1633500b-d34b-8058-8bd3-abb7d880915e,10,1
2430,2,0,1,1,1,0,2,0,0,1498934310274883474,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:d6a8ece6-aaff-9c55-bfaa-d6a8e59c4d59,14,0
2431,2,0,1,1,1,0,2,0,0,1498934310274883474,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:d6a8ece6-aaff-9c55-bfaa-d6a8e59c4d59,14,0
2432,2,0,1,1,1,0,2,0,0,1498934310274883474,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:23c12527-8ba9-d158-a98b-381898d14800,14,0
2433,2,0,1,1,1,0,2,0,0,1498934310274883474,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:23c12527-8ba9-d158-a98b-381898d14800,14,0
2434,1,0,1,1,1,0,2,0,0,1498934310305948654,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:29f68dd9-cbf1-1858-b1cb-bc7f5818977f,2,0
2435,1,0,1,1,1,0,2,0,0,1498934310305948654,1,9f6fe421-76f2-4f2c-a07a-88cfe8f13738:29f68dd9-cbf1-1858-b1cb-bc7f5818977f,2,0
